"","score_file"
"R03C01-10049794",0.178
"R04C01-10050022",0.13
"R05C01-10050401",0.178
"R06C01-10050406",0.065308
"R07C01-10050201",0.13
"R01C01-10070505",0.065
"R02C01-10034441",0.130048
"R03C01-10084848",0.130048
"R05C01-10082321",0.130048
"R06C01-10085384",0.113065
"R07C01-10084719",0.13
"R08C01-10084932",0.130048
"R03C01-10056439",0.178048
"R06C01-10060190",0.177568
"R07C01-10058790",0.178
"R08C01-10063218",0.113
"R02C01-10051078",0.113
"R03C01-10050521",0.13
"R04C01-10049708",0.113
"R05C01-10049725",0.13
"R06C01-10052710",0.13
"R07C01-10048410",0.130192
"R02C01-10062791",0.178
"R03C01-10059628",0.225904
"R04C01-10057264",0.13
"R06C01-10059973",0.178
"R07C01-10027612",0.178
"R08C01-10063106",0.13
"R04C01-10046907",0.178
"R05C01-10046602",0.13
"R06C01-10047260",0.065065
"R07C01-10047261",0.13
"R02C01-10050032",0.130048
"R04C01-10049676",0.178
"R05C01-10050610",0
"R07C01-10048856",0.178
"R08C01-10049548",0.130048
"R01C01-10036799",0.178
"R02C01-10064197",0.13
"R03C01-10051621",0.13
"R05C01-10081429",0.177664
"R06C01-10062637",0.13
"R07C01-10080115",0.178
"R08C01-10082493",0.178
"R01C01-10048589",0.161065
"R02C01-10075230",0.178
"R03C01-10034698",0.06513
"R04C01-10071604",0.225424
"R05C01-10082939",0.178
"R06C01-10074150",0.112921
"R07C01-10038043",0.065065
"R01C01-10064512",0.178
"R02C01-10061113",0.178
"R03C01-10058748",0.13
"R04C01-10060015",0.178
"R05C01-10058189",0.178
"R06C01-10060005",0.178048
"R08C01-10060035",0.177904
"R01C01-10076675",0.178
"R02C01-10071423",0.178
"R03C01-10073355",0.13
"R05C01-10080663",0.178
"R06C01-10080673",0.13
"R07C01-10067924",0.065195
"R01C01-10068736",0.113
"R02C01-10066624",0.13
"R03C01-10082003",0.130336
"R04C01-10076801",0.130048
"R06C01-10066722",0.13
"R07C01-10082085",0.13
"R08C01-10065198",0.13
"R01C01-10046713",0.13
"R02C01-10048971",0.13
"R04C01-10047364",0.178
"R05C01-10043247",0.048325
"R06C01-10044228",0.178
"R07C01-10047351",0.177856
"R08C01-10045230",0.226
"R02C01-10050430",0.178
"R04C01-10053547",0.178048
"R06C01-10061776",0.065455
"R07C01-10060079",0.13
"R01C01-10059349",0.178
"R02C01-10056951",0.065226
"R04C01-10058121",0.13
"R05C01-10061170",0.114625
"R06C01-10064836",0.178
"R07C01-10063548",0.178
"R08C01-10065080",0.130048
"R02C01-10054453",0.178
"R03C01-10082544",0.13
"R05C01-10082525",0.178
"R06C01-10080787",0.13
"R07C01-10079337",0.13
"R08C01-10064290",0.113
"R02C01-10088204",0.065195
"R03C01-10087710",0.178
"R04C01-10088682",0.130048
"R05C01-10089110",0.13
"R06C01-10089113",0.178
"R07C01-10088124",0.113065
"R01C01-10051139",0.226
"R03C01-10043255",0.178
"R04C01-10046577",0.13
"R05C01-10044029",0.13
"R06C01-10062314",0.13
"R08C01-10061978",0.065373
"R01C01-10051371",0.113065
"R03C01-10056484",0.13
"R05C01-10057068",0.065845
"R08C01-10058441",0.13
"R01C01-10071954",0.13
"R02C01-10080001",0.178
"R03C01-10081851",0.178
"R04C01-10071902",0.13
"R05C01-10067743",0.13
"R06C01-10051999",0.178
"R07C01-10065851",0.130048
"R08C01-10081789",0.065
"R02C01-10048654",0.178
"R03C01-10048464",0.13
"R04C01-10048460",0.13
"R05C01-10048935",0.065455
"R06C01-10049217",0.13
"R07C01-10049362",0.065
"R08C01-10042163",0.178
"R01C01-10041739",0.178
"R02C01-10044453",0.178
"R07C01-10087954",0.226
"R01C01-10046593",0.226
"R02C01-10046623",0.13
"R03C01-10048797",0.13
"R04C01-10047257",0.130048
"R05C01-10047367",0.178
"R06C01-10045229",0.226
"R07C01-10012457",0.130048
"R08C01-10043253",0.11326
"R01C01-10062528",0.13
"R02C01-10064153",0.178
"R03C01-10063037",0.13
"R05C01-10057238",0.13
"R06C01-10060020",0.178
"R07C01-10058971",0.178
"R08C01-10058975",0.13
"R01C01-10061160",0.13
"R02C01-10065193",0.13
"R03C01-10059189",0.13
"R05C01-10024974",0.13
"R06C01-10058193",0.13
"R07C01-10058976",0.178
"R08C01-10060177",0.178
"R01C01-10054070",0.176224
"R02C01-10057248",0.177856
"R01C01-10059121",0.13
"R02C01-10061769",0.175335
"R03C01-10005670",0.13
"R04C01-10058609",0.178
"R07C01-10061250",0.114105
"R08C01-10060188",0.13
"R01C01-10056351",0.178
"R02C01-10064904",0.13
"R03C01-10064903",0.13
"R04C01-10064547",0.13
"R05C01-10064094",0.130048
"R07C01-10064478",0.13
"R08C01-10064484",0.130096
"R01C01-10048157",0.13
"R02C01-10048026",0.178
"R03C01-10043970",0.113585
"R04C01-10046911",0.13
"R06C01-10046612",0.226
"R07C01-10047300",0.13
"R08C01-10045383",0.225856
"R01C01-10060123",0.178
"R02C01-10058204",0.130048
"R03C01-10060187",0.17776
"R04C01-10054071",0.13
"R05C01-10061169",0.174733
"R07C01-10057439",0.113
"R08C01-10059117",0.178
"R04C01-10059152",0.178
"R06C01-10037594",0.13
"R07C01-10065082",0.130048
"R08C01-10064897",0.130096
"R01C01-10052038",0.178
"R02C01-10047279",0.178
"R04C01-10061940",0.13
"R06C01-10061990",0.13
"R08C01-10062055",0.13
"R01C01-10062473",0.130096
"R02C01-10061767",0.130048
"R04C01-10059170",0.065
"R05C01-10031273",0.178048
"R06C01-10059175",0.130144
"R08C01-10046783",0.13
"R01C01-10056778",0.130048
"R02C01-10052540",0.13
"R03C01-10057984",0.13
"R04C01-10054404",0.13
"R06C01-10058521",0.13
"R08C01-10054409",0.13
"R01C01-10056775",0.178
"R02C01-10055252",0.113
"R03C01-10057400",0.178
"R04C01-10057401",0.225952
"R06C01-10054991",0.130048
"R07C01-10057661",0.13
"R08C01-10057666",0.13
"R01C01-10088728",0.13
"R02C01-10086620",0.13
"R03C01-10087814",0.178
"R04C01-10088765",0.178
"R07C01-10087919",0.13
"R08C01-10087849",0.130048
"R01C01-10088319",0.176608
"R02C01-10068220",0.177935
"R03C01-10088725",6.49999999999929e-05
"R04C01-10086846",0.226
"R06C01-10088942",0.178
"R07C01-10089308",0.13
"R08C01-10089106",0.13
"R02C01-10052036",0.226
"R04C01-10046576",0.13
"R05C01-10054994",0.13
"R08C01-10061752",0.13
"R01C01-10080717",0.13
"R02C01-10082908",0.13
"R03C01-10082894",0.13
"R04C01-10064432",0.13
"R05C01-10071636",0.178
"R07C01-10059363",0.178
"R08C01-10061470",0.178
"R01C01-10023876",0.113017
"R02C01-10048454",0.13
"R03C01-10048480",0.13
"R04C01-10048472",0.178
"R05C01-10048901",0.13
"R06C01-10049047",0.06591
"R01C01-10065878",0.178
"R02C01-10065402",0.13
"R03C01-10065447",0.128635
"R04C01-10061816",0.13
"R05C01-10081811",0.13
"R06C01-10058825",0.178
"R07C01-10082560",0.178
"R08C01-10044100",0.06513
"R03C01-10059155",0.177952
"R04C01-10061237",0.130048
"R05C01-10059098",0.13
"R06C01-10064486",0.065
"R07C01-10064483",0.130048
"R08C01-10064485",0.178
"R01C01-10059836",0.178
"R02C01-10059754",0.13
"R04C01-10055907",0.178
"R05C01-10060338",0.13
"R06C01-10064800",0.130576
"R08C01-10057277",0.113
"R01C01-10054999",0.13
"R02C01-10050289",0.13
"R03C01-10055998",0.13
"R06C01-10059969",0.13
"R01C01-10058892",0.13
"R02C01-10059167",0.226
"R03C01-10057207",0.130048
"R04C01-10041139",0.178
"R07C01-10048787",0.13
"R08C01-10048155",0.178
"R01C01-10057407",0.13
"R03C01-10057171",0.065
"R04C01-10056547",0.13
"R05C01-10057646",0.178
"R06C01-10057644",0.13
"R07C01-10057662",0.13
"R08C01-10057758",0.178048
"R01C01-10056726",0.065048
"R02C01-10061202",0.06526
"R03C01-10059293",0.178
"R05C01-10046564",0.13
"R06C01-10048784",0.13
"R07C01-10048788",0.178
"R08C01-10046591",0.13
"R01C01-10058960",0.065113
"R02C01-10058855",0.130048
"R03C01-10059065",0.178
"R04C01-10049146",0.178
"R05C01-10048154",0.13
"R07C01-10043527",0.178
"R08C01-10045343",0.13
"R01C01-10030612",0.16126
"R02C01-10043770",0.065096
"R03C01-10058573",0.178048
"R04C01-10044083",0.178
"R06C01-10051166",0.178
"R07C01-10048156",0.16113
"R08C01-10051088",0.13
"R01C01-10057241",0.065065
"R02C01-10058755",0.178
"R05C01-10049886",0.178
"R06C01-10046570",0.178
"R07C01-10049694",0.11313
"R08C01-10049882",0.161
"R01C01-10058286",0.06539
"R02C01-10057406",0.13
"R04C01-10058142",0.13
"R05C01-10058288",0.13
"R06C01-10058143",0.13
"R07C01-10057660",0.06513
"R08C01-10056839",0.113
"R01C01-10060091",0.178
"R05C01-10049680",0.178
"R06C01-10049574",0.13
"R07C01-10049699",0.130048
"R08C01-10049700",0.178
"R02C01-10059733",0.13
"R03C01-10065416",0.178048
"R05C01-10070332",0.178
"R08C01-10039923",0.178
"R02C01-10047280",0.178
"R04C01-10061780",0.13
"R05C01-10059122",0.13
"R06C01-10061877",0.13
"R07C01-10062280",0.13
"R01C01-10081504",0.065
"R02C01-10079706",0.178
"R03C01-10079710",0.13
"R04C01-10079679",0.178
"R05C01-10079732",0.130048
"R06C01-10079689",0.178
"R07C01-10079735",0.13
"R01C01-10076232",0.130096
"R02C01-10057619",0.13
"R04C01-10077262",0.177808
"R05C01-10077358",0.13
"R07C01-10066974",0.130048
"R01C01-10083981",0.178
"R02C01-10085833",0.178
"R03C01-10078003",0.13
"R04C01-10084619",0.178
"R06C01-10084764",0.06513
"R07C01-10086115",0.13
"R02C01-10083156",0.13
"R03C01-10086072",0.178
"R05C01-10086151",0.177328
"R06C01-10085537",0.178
"R07C01-10086462",0.226
"R08C01-10082106",0.06526
"R01C01-10079682",0.066023
"R02C01-10083222",0.13
"R03C01-10083225",0.178
"R04C01-10084043",0.13
"R05C01-10080563",0.13
"R06C01-10079702",0.226
"R07C01-10079707",0.178
"R08C01-10079612",0.178048
"R02C01-10016563",0.13
"R03C01-10074463",0.13
"R04C01-10061474",0.188176
"R05C01-10069187",0.13
"R06C01-10077210",0.13
"R07C01-10064278",0.178
"R08C01-10077245",0.178
"R01C01-10089117",0.161195
"R03C01-10036593",0.130048
"R04C01-10089107",0.13
"R05C01-10089127",0.178
"R06C01-10089112",0.138784
"R08C01-10088131",0.178
"R01C01-10084600",0.178
"R02C01-10084747",0.226
"R03C01-10084943",0.13
"R04C01-10085542",0.17752
"R05C01-10085491",0.115405
"R06C01-10084654",0.13
"R08C01-10086214",0.130096
"R01C01-10086242",0.178
"R02C01-10085536",0.13
"R03C01-10085538",0.13024
"R05C01-10021988",0.130048
"R06C01-10085513",0.178
"R01C01-10061163",0.13
"R02C01-10056737",0.13
"R03C01-10058593",0.225839
"R04C01-10049144",0.13
"R05C01-10051039",0.178
"R06C01-10046933",0.13
"R07C01-10051053",0.13
"R08C01-10038495",0.130048
"R01C01-10079661",0.178
"R02C01-10083239",0.178
"R03C01-10082300",0.178
"R04C01-10079701",0.113455
"R05C01-10083525",0.161325
"R06C01-10079716",0.13
"R07C01-10079720",0.130048
"R08C01-10079724",0.13
"R01C01-10084988",0.178
"R02C01-10084855",0.13
"R04C01-10087388",0.13
"R05C01-10085940",0.178
"R06C01-10087408",0.065
"R07C01-10085814",0.115015
"R08C01-10087409",0.13
"R01C01-10053894",0.13
"R02C01-10051213",0.178
"R03C01-10051609",0.1396
"R04C01-10051327",0.178
"R05C01-10049896",0.178144
"R06C01-10052939",0.13
"R07C01-10048754",0.17656
"R08C01-10051131",0.13
"R01C01-10081073",0.130048
"R02C01-10079698",0.177952
"R03C01-10079715",0.13
"R04C01-10079718",0.178
"R05C01-10079683",0.065048
"R06C01-10079730",0.226
"R07C01-10079660",0.226
"R08C01-10083236",0.13
"R01C01-10079726",0.13
"R02C01-10079738",0.13
"R03C01-10079731",0.178
"R04C01-10083223",0.065
"R05C01-10083522",0.16243
"R06C01-10083586",0.178
"R08C01-10079713",0.130048
"R02C01-10074922",0.13
"R03C01-10071078",0.130048
"R05C01-10072335",0.13
"R06C01-10073421",0.178
"R07C01-10039715",0.13
"R08C01-10069271",0.178
"R02C01-10016402",0.13
"R05C01-10088398",0.178
"R01C01-10053889",0.130048
"R02C01-10053766",0.13
"R03C01-10051219",0.06513
"R04C01-10052128",0.178
"R05C01-10051331",0.13
"R06C01-10052723",0.13
"R07C01-10050629",0.13
"R08C01-10053495",0.13
"R01C01-10088705",0.13
"R02C01-10088751",0.13
"R03C01-10088704",0.178
"R04C01-10088509",0.129285
"R05C01-10087411",0.13
"R06C01-10087932",0.13
"R07C01-10089109",0.178
"R08C01-10088452",0.13
"R02C01-10087951",0.178
"R05C01-10088129",0.178
"R06C01-10088169",0.04813
"R08C01-10083155",0.065195
"R01C01-10033367",0.13
"R02C01-10050287",0.13
"R03C01-10035916",0.13
"R05C01-10049817",0.13
"R06C01-10040653",0.178
"R07C01-10042384",0.226
"R08C01-10045350",0.178
"R02C01-10048686",0.130096
"R03C01-10062520",0.13
"R04C01-10062527",0.13
"R05C01-10049803",0.177712
"R08C01-10062796",0.13
"R01C01-10084601",0.113065
"R02C01-10086129",0.065192
"R03C01-10084797",0.226
"R04C01-10085124",0.178
"R05C01-10087049",0.13
"R06C01-10084758",0.130144
"R07C01-10086104",0.13
"R08C01-10086452",0.178
"R01C01-10088683",0.13
"R02C01-10089126",0.13
"R03C01-10038130",0.226
"R04C01-10089108",0.13
"R07C01-10088203",0.178
"R08C01-10087871",0.178
"R02C01-10083762",0.13
"R04C01-10085385",0.13
"R05C01-10084822",0.226
"R06C01-10075178",0.13
"R07C01-10084746",0.178048
"R08C01-10045413",0.178
"R03C01-10085056",0.178
"R04C01-10085423",0.13
"R05C01-10084599",0.226
"R06C01-10085465",0.178
"R07C01-10083103",0.065065
"R08C01-10086135",0.113065
"R01C01-10076537",0.13
"R02C01-10063825",0.06565
"R03C01-10081157",0.13
"R04C01-10038813",0.13
"R05C01-10080437",0.130048
"R06C01-10074459",0.13
"R02C01-10047235",0.178
"R04C01-10050421",0.130048
"R05C01-10050307",0.13
"R07C01-10049787",0.13
"R01C01-10066514",0.13
"R02C01-10067314",0.13
"R03C01-10078292",0.129935
"R04C01-10077412",0.178
"R02C01-10053813",0.130576
"R04C01-10049065",0.13
"R05C01-10051228",0.178
"R06C01-10048796",0.13
"R07C01-10052834",0.13
"R08C01-10048780",0.178
"R01C01-10054334",0.13
"R03C01-10051318",0.13
"R04C01-10052224",0.13
"R05C01-10050729",0.13
"R06C01-10052726",0.06513
"R07C01-10050646",0.226
"R08C01-10053493",0.178
"R01C01-10050530",0.177952
"R02C01-10065237",0.13
"R04C01-10070312",0.178
"R05C01-10071421",0.065065
"R06C01-10066734",0.13
"R07C01-10070719",0.13
"R01C01-10053764",0.226
"R02C01-10053283",0.13
"R03C01-10051217",0.178
"R04C01-10051610",0.178
"R05C01-10051335",0.130144
"R06C01-10052722",0.13
"R07C01-10048807",0.13
"R08C01-10044943",0.178
"R01C01-10077236",0.065
"R02C01-10068724",0.13
"R03C01-10037784",0.13
"R04C01-10080480",0.065421
"R05C01-10073023",0.178
"R07C01-10068543",0.178
"R01C01-10073850",0.065
"R02C01-10076355",0.178
"R03C01-10076414",0.13
"R04C01-10072554",0.177328
"R05C01-10042367",0.226
"R06C01-10078380",0.178
"R07C01-10078288",0.178
"R08C01-10076110",0.178
"R03C01-10051311",0.178
"R04C01-10051324",0.13
"R05C01-10051226",0.13
"R06C01-10052724",0.178
"R07C01-10047499",0.065
"R08C01-10048776",0.178
"R01C01-10050280",0.178
"R02C01-10085528",0.096065
"R03C01-10085402",0.13
"R04C01-10084964",0.13
"R07C01-10085129",0.13
"R08C01-10084267",0.13
"R01C01-10086075",0.178
"R02C01-10084239",0.065
"R03C01-10048718",0.13
"R04C01-10085439",0.178
"R05C01-10084947",0.13
"R07C01-10086612",0.13
"R08C01-10084967",0.13
"R01C01-10084597",0.178
"R04C01-10086601",0.13
"R05C01-10084970",0.13
"R07C01-10079341",0.130768
"R01C01-10087845",0.13
"R05C01-10087357",0.065455
"R06C01-10087588",0.13
"R07C01-10087355",0.130048
"R08C01-10087935",0.178
"R01C01-10053825",0.13
"R02C01-10053763",0.177232
"R03C01-10051314",0.113
"R04C01-10051325",0.130096
"R05C01-10051229",0.226
"R06C01-10046721",0.13
"R07C01-10052923",0.065
"R08C01-10052720",0.065
"R01C01-10087545",0.13
"R02C01-10039796",0.178
"R03C01-10082575",0.13
"R04C01-10080686",0.13
"R05C01-10078010",0.13
"R06C01-10086730",0.13
"R07C01-10083078",0.177808
"R08C01-10087344",0.13048
"R01C01-10079662",0.130336
"R02C01-10083458",0.065065
"R03C01-10071355",0.178
"R04C01-10076812",0.178
"R05C01-10072414",0.178912
"R07C01-10073691",0.178
"R08C01-10066325",0.178
"R02C01-10039157",0.178
"R03C01-10054962",0.13
"R06C01-10077786",0.226
"R07C01-10075253",0.13
"R08C01-10075788",0.13
"R01C01-10053503",0.13
"R02C01-10053787",0.151252
"R03C01-10051315",0.178048
"R04C01-10052221",0.178048
"R05C01-10051333",0.13
"R06C01-10052421",0.13
"R07C01-10050520",0.065585
"R08C01-10052843",0.065257
"R01C01-10088133",0.065
"R02C01-10087590",0.11339
"R03C01-10088171",0.177664
"R05C01-10087697",0.065065
"R07C01-10088555",0.178
"R08C01-10086504",0.065
"R04C01-10054610",0.178
"R05C01-10057234",0.178
"R06C01-10059015",0.112969
"R07C01-10058878",0.178
"R08C01-10058989",0.13
"R01C01-10050556",0.13
"R02C01-10050244",0.161065
"R04C01-10052516",0.130048
"R05C01-10070764",0.13
"R06C01-10071101",0.178
"R07C01-10067501",0.13072
"R01C01-10051209",0.13
"R02C01-10051302",0.178
"R03C01-10054416",0.178
"R04C01-10053768",0.13
"R05C01-10041165",0.130048
"R06C01-10022818",0.178
"R07C01-10007912",0.13
"R08C01-10050053",0.212272
"R01C01-10049300",0.065113
"R03C01-10051985",0.13
"R05C01-10050880",0.178
"R06C01-10050123",0.178
"R07C01-10051255",0.225952
"R01C01-10058959",0.065325
"R03C01-10059306",0.13
"R04C01-10046442",0.13
"R05C01-10049696",0.04826
"R06C01-10046934",0.13
"R07C01-10046572",0.11313
"R08C01-10048789",0.226
"R01C01-10051133",0.13
"R03C01-10052267",0.13
"R04C01-10053297",0.178
"R05C01-10050967",0.130192
"R06C01-10050113",0.178
"R07C01-10051249",0.178
"R01C01-10087586",0.13
"R02C01-10087591",0.178
"R03C01-10087594",0.130048
"R04C01-10087092",0.065
"R05C01-10087601",0.178
"R07C01-10088217",0.11313
"R08C01-10087547",0.177952
"R03C01-10086001",0.13
"R04C01-10086837",0.226
"R05C01-10086905",0.17656
"R06C01-10087346",0.177952
"R08C01-10056631",0.065
"R01C01-10085469",0.130048
"R02C01-10085927",0.178048
"R03C01-10084760",0.13
"R04C01-10086126",0.178
"R07C01-10085470",0.13
"R08C01-10085125",0.131279
"R01C01-10058054",0.13
"R03C01-10058613",0.178
"R04C01-10058839",0.13
"R06C01-10049339",0.130048
"R07C01-10052479",0.065
"R08C01-10054700",0.225952
"R01C01-10051637",0.177952
"R02C01-10053718",0.178
"R03C01-10051339",0.13
"R04C01-10053386",0.178
"R05C01-10052778",0.13
"R07C01-10044496",0.065715
"R08C01-10054705",0.13
"R01C01-10082008",0.13
"R02C01-10087905",0.226
"R03C01-10087374",0.225856
"R04C01-10087537",0.178
"R05C01-10087550",0.13
"R06C01-10084950",0.226
"R02C01-10084683",0.13
"R03C01-10085468",0.178
"R04C01-10084704",0.13
"R05C01-10080906",0.178
"R06C01-10075450",0.13
"R07C01-10086210",0.178
"R08C01-10084748",0.178
"R02C01-10070956",0.13
"R03C01-10038658",0.13
"R05C01-10062331",0.226
"R06C01-10062507",0.13
"R07C01-10063155",0.178
"R01C01-10087914",0.178
"R02C01-10066068",0.178
"R03C01-10068472",0.13
"R04C01-10087592",0.13
"R05C01-10087546",0.178
"R06C01-10088121",0.178
"R07C01-10085611",0.130048
"R08C01-10087306",0.178
"R02C01-10085570",0.065195
"R04C01-10084784",0.13
"R05C01-10087936",0.13
"R06C01-10074016",0.13
"R07C01-10084775",0.13
"R01C01-10081793",0.114365
"R02C01-10079583",0.178
"R03C01-10081621",0.130048
"R04C01-10085003",0.13
"R05C01-10086756",0.178
"R06C01-10087348",0.13
"R07C01-10085585",0.11326
"R08C01-10087340",0.065065
"R01C01-10069792",0.177712
"R02C01-10059214",0.177904
"R04C01-10062441",0.13
"R05C01-10038298",0.113
"R06C01-10059267",0.226
"R07C01-10062793",0.178
"R08C01-10059101",0.130048
"R01C01-10050814",0.178
"R02C01-10053740",0.178
"R03C01-10065336",0.178
"R04C01-10070769",0.065455
"R06C01-10070476",0.178
"R07C01-10070499",0.13
"R08C01-10070481",0.06513
"R01C01-10056742",0.13
"R02C01-10050386",0.13
"R03C01-10045638",0.178
"R04C01-10073345",0.178
"R05C01-10069394",0.113065
"R06C01-10070747",0.178
"R07C01-10071807",0.13
"R01C01-10079239",0.178
"R02C01-10078643",0.13
"R03C01-10056813",0.13
"R04C01-10078545",0.178
"R05C01-10076225",0.13
"R06C01-10068398",0.065
"R08C01-10068697",0.13
"R01C01-10056734",0.13
"R02C01-10057970",0.178576
"R03C01-10044489",0.178
"R04C01-10050428",0.13
"R05C01-10028230",0.13
"R06C01-10051186",0.226
"R08C01-10078637",0.178
"R01C01-10087093",0.13
"R02C01-10083178",0.178
"R03C01-10088126",0.178
"R05C01-10087351",0.065975
"R06C01-10087029",0.065065
"R08C01-10087589",0.178
"R01C01-10075801",0.178
"R02C01-10070116",0.13
"R03C01-10074311",0.130048
"R04C01-10064208",0.13
"R06C01-10076237",0.177328
"R07C01-10042333",0.13
"R08C01-10069733",0.065178
"R01C01-10085089",0.13
"R02C01-10074151",0.13
"R03C01-10085132",0.130048
"R04C01-10086190",0.178
"R05C01-10086608",0.178048
"R06C01-10084710",0.178
"R07C01-10085433",0.178
"R08C01-10083125",0.13
"R02C01-10054559",0.13
"R03C01-10054560",0.226
"R05C01-10059002",0.13
"R07C01-10058472",0.13
"R01C01-10074559",0.13
"R03C01-10058390",0.178
"R05C01-10071966",0.178
"R06C01-10073830",0.178
"R07C01-10069638",0.13
"R02C01-10068590",0.13
"R03C01-10070763",0.178
"R04C01-10070765",0.178
"R05C01-10070717",0.13
"R06C01-10065350",0.113
"R01C01-10050805",0.177808
"R02C01-10026968",0.13
"R03C01-10059630",0.130096
"R04C01-10071629",0.065065
"R05C01-10070761",0.065
"R06C01-10070727",0.226
"R07C01-10063792",0.17752
"R08C01-10067531",0.178
"R01C01-10050812",0.130048
"R03C01-10047552",0.113113
"R04C01-10071447",0.178
"R05C01-10070475",0.178
"R06C01-10068436",0.06552
"R07C01-10063853",0.13
"R08C01-10071094",0.13
"R01C01-10052091",0.226
"R02C01-10044229",0.178
"R03C01-10047282",0.226
"R05C01-10061775",0.178
"R06C01-10061777",0.13
"R07C01-10061991",0.113082
"R08C01-10054565",0.13
"R01C01-10051341",0.177935
"R02C01-10053782",0.00110499999999999
"R04C01-10053150",0.178
"R05C01-10052785",0.13
"R06C01-10050788",0.13
"R07C01-10026108",0.226
"R08C01-10054702",0.130048
"R01C01-10016499",0.13
"R02C01-10050544",0.177952
"R03C01-10058786",0.178
"R04C01-10075806",0.13
"R05C01-10075816",0.13
"R06C01-10075769",0.113
"R07C01-10077880",0.13
"R08C01-10076539",0.178
"R02C01-10084939",0.130048
"R03C01-10073989",0.11391
"R04C01-10084757",0.13
"R05C01-10084946",0.130048
"R07C01-10084976",0.130048
"R01C01-10051582",0.178
"R02C01-10052439",0.130048
"R03C01-10049738",0.178
"R04C01-10025778",0.13
"R05C01-10047558",0.13
"R06C01-10045151",0.065096
"R07C01-10039892",0.178
"R08C01-10045017",0.178
"R01C01-10051347",0.13
"R02C01-10030030",0.13
"R03C01-10051319",0.130096
"R04C01-10053105",0.130048
"R05C01-10053139",0.13
"R06C01-10031371",0.13
"R07C01-10051647",0.13
"R08C01-10050869",0.226
"R01C01-10050804",0.13
"R02C01-10038297",0.13
"R03C01-10073107",0.13
"R04C01-10071622",0.13
"R05C01-10071448",0.178
"R07C01-10071230",0.113
"R08C01-10071372",0.13
"R01C01-10051960",0.13
"R02C01-10052265",0.13
"R03C01-10052256",0.226
"R04C01-10050109",0.13
"R05C01-10052276",0.065325
"R06C01-10050114",0.13
"R07C01-10051244",0.130048
